TONY CONFECTIONERIES - PASTA,"8 & 17 GSS ROAD NASARAWA
NASARAWA
NIGERIA
NASARAWA
NASARAWA
NASARAWA
NGA"
TONY CONFECTIONARY LIMITED,"LAFIA
NASARAWA
NGA"
UNIBAKE IND LTD - PASTA,"9,2nd Victory Lane, BENIN
Edo
Nigeria
BENIN
EDO
BENIN
NGA"
ALHAJI DANKAWU LADAN,"BLOCK 19 NO 2, CENTRAL MARKET BAUCHI
BAUCHI
NIGERIA
BAUCHI
BAUCHI
BAUCHI
NGA"
SUNSHADE OLUWATOBI VENTURE (SEMO),"24, LAGOS - ABEOKUTA EXPRESS WAY IFO, OGUN STATE IFO
OGUN
NIGERIA
IFO
OGUN
IFO
NGA"
SUNSHADE OLUWATOBI VENTURES- SNACKS,"24, LAGOS - ABEOKUTA EXPRESS WAY
IFO
OGUN
IFO
NGA"
SUNSHADE OLUWATOBI VENTURES,"42 LAGOS - ABEOKUTA EXPRESS RD. IFO,
 IFO
OGUN
NIGERIA
IFO
OGUN
IFO
NGA"
WALLYBAJ (NIGERIA) ENTERPRISES,"NO 1 WHITE HOUSE STROES
NATIONAL BANK ROAD OKENE
KOGI
NIGERIA
OKENE
KOGI
OKENE
NGA"
YINKA VENTURE,"126, BAALE ANIMASHAUN RD, DALEMO, ALAGBADO
LAGOS
NIGERIA
ALAGBADO
LAGOS
ALAGBADO
NGA"
ZAIFA AGENCY LIMITED,"ONITSHA
ANAMBRA
NGA"
SALISU & SONS LTD,"GG 14 & AV 3, BENIN STREET KADUNA
KADUNA
NIGERIA
KADUNA
KADUNA
KADUNA
NGA"
MAIDUGU A. YUSUF,"1, BOLORI STORES MAIDUGURI
BORNO
NIGERIA
MAIDUGURI
BORNO
MAIDUGURI
NGA"
EKUNDAYO TOYIN(PASTA),"18 IBADAN WAY, MONDAY MARKET, NEW BUSSA
NIGERIA
NIGERIA
NEW BUSSA
Niger
NEW BUSSA
NGA"
SAY-SURAJ ENTERPRISES,"AB 2, Ibrahim Taiwo Road, Central Market
KADUNA
Kaduna
KADUNA
NGA"
SAY-SURAJ ENTERPRISES(SNACKS),"AB 2, Ibrahim Taiwo Road, Central Market
KADUNA
KADUNA
KADUNA
NGA"
SAY - SURAYI ENT,"STATE
ADAMAWA
NGA"
BASHILAS 2. NIGERIA LTD (Semo),"30, NEW MARKET ROAD, BOBOKO ILORIN, KWARA STATE ILORIN
KWARA
NIGERIA
ILORIN
KWARA
ILORIN
NGA"
BASHILAS NIG LTD,"116 ABDULAZEEZ ATTAH ROAD BABOKO ILORIN
KWARA
NIGERIA
ILORIN
KWARA
ILORIN
NGA"
ALUBARIKA BAKERY,"154 NURENI YUSUF DRIVE, KOLLINGTON ALAGBADO
LAGOS
NIGERIA
ALAGBADO
LAGOS
ALAGBADO
NGA"
SUNSET BAKERY,"ASABA
DELTA
NGA"
GALI - BIO VENTURE,"NO.40 OLD OTTA ROAD ILE-EPO MARKET AGEGE
LAGOS
NIGERIA
AGBADO
LAGOS
AGBADO
NGA"
GALI-BIO VENTURES-SEMO,"49, OLD OTA RD, OKE-ODO, ILE EPO B\STOP  ABULE EGBA
LAGOS
NIGERIA
ABULE EGBA
LAGOS
ABULE EGBA
NGA"
MOUNT OLIVE NIGERIA LIMITED(maraba),"9&10 KARU INTERNATIONAL MARKET, MARABA
NASARAWA
Nasarawa
NASARAWA
NGA"
MOUNT OLIVES - SNACKS,"33 NEW MARKET ROAD BABOKO ILORIN ILORIN
KWARA
NIGERIA
ILORIN
KWARA
ILORIN
NGA"
MOUNT OLIVES - PASTA,"33 NEW MARKET ROAD BABOKO ILORIN ILORIN
KWARA
NIGERIA
ILORIN
KWARA
ILORIN
NGA"
MOUNT OLIVE NIGERIA LIMITED (KWARA),"LE MOMO, OWODE MARKET OFFA
KWARA
NIGERIA
OFFA
KWARA
OFFA
NGA"
MOUNT OLIVE NIGERIA LIMITED(OSOGBO),"M.D.S OSOGBO, OSHOGBO
OSUN
NIGERIA
OSHOGBO
OSUN
OSHOGBO
NGA"
MOUNT OLIVE NIGERIA LIMITED(MINNA),"22 MORRIS AREA, MINNA

MINNA
Niger
MINNA
NGA"
MOUNT OLIVE NIGERIA LIMITED(B2C SULEJA),"9 ALHASSAN BAKO STREET, BEHIND SARAFINA HOTEL, SULEJA,

 SULEJA
NIGERIA

NIGERIA
SULEJA
FCT
SULEJA
NGA"
MOUNT OLIVE NIGERIA LIMITED(PORT HARCOURT),"131 EAST WEST ROAD, RUMUOKORO, 
Port Harcourt
Rivers
PORT HARCOURT
NGA"
MOUNT OLIVE NIGERIA LIMITED(B2C LAGOS),"596, IKORODU ROAD, KOSOFE BUS-STOP, FORMER PEP BUILDING NIGERIA
MILE 12
Lagos
MILE 12
NGA"
MOUNT OLIVE NIGERIA LIMITED(B2C AKURE),"KM 1 ONDO STATE,  AKURE
ONDO
NIGERIA
AKURE
ONDO
AKURE
NGA"
MOUNT OLIVE NIGERIA LIMITED (IBADAN),"G2/16, ILE OLOOLA, ALABEDE COMPOUND, ORITAMETA

IBADAN
Oyo
IBADAN
NGA"
MOUNT OLIVE NIG LTD (OILS & FATS),"BEATRON COMMERCIAL COMPLEX (BESIDE MOBIL), ILESHA GARAGE ROAD
AKURE
Ondo
AKURE
NGA"
MT. OLIVE NIG. LTD (ADO-EKITI),"ADO
Ekiti
ADO
nga"
MUABSA INTEGRATED SERVICES(SEMO),"VET 9/10 IBRAHIM TAIWO ROAD,CENTRAL, KADUNA
KADUNA
NIGERIA
KADUNA
KADUNA
KADUNA
NGA"
MUABSA INTEGRETED SERVICES (FAT & OIL),"VET 9/10 IBRAHIM TAIWO ROAD, CENTRAL,
KADUNA
Kaduna
KADUNA
NGA"
MIDASAM NIGERIA LTD - PASTA LAGOS,"OGUNMOKUN STREET OJUWOYEMUSHIN 
AGEGE
LAGOS
AGEGE
NGA"
MIDASAM NIGERIA LTD - PASTA ABUJA,"VOGONKOLI STORES CANTEEN DAJI ABUJA
FCT
NIGERIA
ABUJA
FCT
ABUJA
NGA"
FEMADON'S ENTERPRISES -PASTA,"281, IDIROKO ROAD, SANGO OTTA
Ogun
Nigeria
SANGO-OTTA
OGUN
SANGO OTTA
NGA"
AFOLABI HAMMED TRADING  COMPANY,"145, abdul Azeez atta road
ILORIN
Kwara
ILORIN
NGA"
SUN CHRIST O.T. NIGERIA LTD,"13 B. ODI OLOWO STREET
 SHAGAMU
OGUN
NIGERIA
SHAGAMU
OGUN
SHAGAMU
NGA"
SUN CHRIST O.T.NIG LTD,"13B,ODI-OLOWO STR.
SABO,SAGAMU,OGUN
SHAGAMU
OGUN
SHAGAMU
NGA"
NASAF TRADING COMPANY LIMITED-PASTA,"52 Bakery Bus Stop Akowonjo Road
EGBEDA
LAGOS
EGBEDA
NGA"
PATOJ VENTURES,"SHOP A - 2 MAIN MARKET  OTURKPO

OTURKPO
BENUE
OTURKPO
NGA"
PATOJ VENTURES,"OTUKPO
BENUE
NGA"
ALHAJI KABIRU AHMED DOKORO (AKAD) - PASTA,"NO 13 GOMBE MAIN MARKET
BABBAU LAYI (NEAR BOREHOLE) 
GOMBE
GOMBE
GOMBE
NGA"
C.C. OZOEMENA - PASTA,"28/29 SARKI STREET, JOS 
JOS
PLATEAU
JOS
NGA"
C.C. OZOEMENA & COMPANY LIMITED,"YOLA
ADAMAWA
NGA"
FEKDAD GLOBAL SERVICES LTD.(SEMO),"88 ODUNSI STREET,  BARIGA
LAGOS

BARIGA
LAGOS
BARIGA
NGA"
ALHAJI HARUNA MAIGISHIRI,"33, AHMADU BELLO WAY SOKOTO
SOKOTO
NIGERIA
SOKOTO
SOKOTO
SOKOTO
NGA"
ADIDOT NIGERIA ENTERPRISES,"44, OLISA STREET IJEBU-ODE IJEBU-ODE
OGUN
NIGERIA
IJEBU-ODE
OGUN
IJEBU-ODE
NGA"
I. A. ADEJUMO & SONS NIG LTD,"C58 MAIN MARKET OKENE OKENE
KOGI
OKENE
KOGI
OKENE
NGA"
COSSTANLEY NIGERIA LIMITED,"KEFFI
NASARAWA
NGA"
ROKINWA INVEST - SNACKS,"SABO MARKET IKORODU

IKORODU
LAGOS
IKORODU
NGA"
ROKINWA INVESTMENTS LTD - PASTA,"SHOP B46 OPPOSITE EX STANDBY GARAGE, SABO MARKET IKORODU

IKORODU
LAGOS
IKORODU
NGA"
OLABANJI STORES,"28, ALABA ROAD, OFF MATANA BUS STOP ORILE
LAGOS
NIGERIA
ORILE
LAGOS
ORILE
NGA"
HAHUM GLOBAL RESOURCES (SEMO),"55, GADO NASCO- ROAD, BESIDE ZENITH BANK, 2ND GATE ABUJA

ABUJA
FCT
ABUJA
NGA"
TRISECT NIGERIA ENTERPRISES,"5, AGBOLADE STREET, IJEBU-ODE

IJEBU-ODE
OGUN
IJEBU-ODE
NGA"
BZION ENTERPRISES,"LAGOS/ABEOKUTA EXPRESSWAY, BESIDE IBTC BANK, SINGER BUS STOP, SANGO OTTA
OGUN
NIGERIA
SANGO-OTTA
Ogun
SANGO-"
B-ZION ENTERPRISES,"101, LAGOS ABEOKUTA EXPRESS SANGO OTA
SANGO-OTTA
Ogun
SANGO-OTTA
NGA"
FOLA GLOBAL QUEST LTD,"417/ 419, ABEOKUTA EXP WAY, VICTORY PLAZA, SHOP 9 AND 10, ILE EPO BUS STOP
ABULE EGBA
LAGOS
ABULE EGBA
NGA"
FOLA GLOBAL QUEST LIMITED,"SUIT 9 & 10 VICTORY PLAZA, 417/419, LAGOS ABEOKUTA EXP.WAY IPAJA
LAGOS
NIGERIA
IPAJA
LAGOS
IPAJA
NGA"
THE LORD'S DOING GLOBAL CONCEPT SERV. LTD,"P.O.BOX 306, NO.4 IDI-ABEBE, IKOYI ROAD OGBOMOSO
OYO
NIGERIA
OGBOMOSO
OYO
OGBOMOSO
NGA"
DUKSOLAR NIGERIA ENTERPRISES,"17 IJOKO ROAD, AKUTE NIGERIA
AKUTE
Lagos
AKUTE
NGA"
OPEYEMI BAKING INDUSTRY - SNACKS,"21, ODUDUWA STREET, OFF ASSOCIATION AVENUE, IKOTUN
LAGOS
NIGERIA
IKOTUN
LAGOS
IKOTUN
NGA"
OPEYEMI BAKING INDUSTRY LTD,"21, ODUDUWA STREETOFF ASSOCIATION AVENUE IKOTUN

IKOTUN
LAGOS
IKOTUN
NGA"
OPEYEMI BAKING INDUSTRY LIMITED (OIL & FAT),"21, ODUDUWA STREET OFF ASSOCIATION AVENUE,
IKOTUN
Lagos
IKOTUN
NGA"
BENELLA NIGERIA LTD.,"CALIFORNIA JUNCTION,  OGBOMOSHO
OYO
NIGERIA
OGBOMOSHO
Oyo
OGBOMOSHO
NGA"
OLUWAKEMI E.A VENTURES LIMITED,"SHOP 118 JIDAH SHOPPING COMPLEX AGBARA

AGBARA
OGUN
AGBARA
NGA"
OLUWAKEMI E.A VENTURES LIMITED,"SHOP 118 JIDAH SHOPPING COMPLEX AGBARA
Ogun
Nigeria
AGBARA
LAGOS
AGBARA
NGA"
ALHAJI RABIU BABA,"NO 5 YAHAYA MADAKI WAY KATSINA
KATSINA
NIGERIA
KATSINA
KATSINA
KATSINA
NGA"
CASANTHONIO NIG LTD - PASTA,"134, AILEGUN ROAD EJIGBO NIGERIA
EJIGBO
Lagos
EJIGBO
NGA"
CASANTHONIO NIGERIALTD,"16/18,COOL PENNY PLAZA, ind. road, olodi apapa, lagos

AJEGUNLE
LAGOS
AJEGUNLE
NGA"
????IZUBARTHEZE NIGERIA ENTERPRISES,"1, DOMA ROAD, LAFIA
NASARAWA
NIGERIA
LAFIA
Nasarawa
LAFIA
NGA"
MIKE MARY CONCEPT & CO. LTD- PASTA,"345 Mbiama Road 
Opposite Acess Bank
Amarata Yenegoa
YENAGUA
BAYELSA
YENAGUA
NGA"
MIKE MARY CONCEPT & CO. LTD FATS & OILS,"LINE D8, 14 SWALI MARKET
YENAGUA
Bayelsa
YENAGUA
NGA"
MARCEL ILOKA INVESTMENT NIG - PASTA,"NO 10 ZARIA ROAD
UNGWAN BAWA KADUNA
KADUNA
NIGERIA
KADUNA
KADUNA
KADUNA
NGA"
FUMMYKE VENTURES,"NO 91 EGBADO ALAKUKO
IFO
Ogun
IFO
NGA"
DIVINE LOVE VENTURES -SEMO,"20/21, AWIDERE SHOPPING COMPLEX,  SHAKI
OYO
NIGERIA
SHAKI
OYO
SHAKI
NGA"
ALH. BABA GANA USMAN NGARI,"7, FUND MARKET ST. MONDAY MKT MAIDUGURI, BORNO STATE MAIDUGURI
BORNO
NIGERIA
MAIDUGURI
BORNO
MAIDUGURI
NGA"
TGS COMMERCIAL STORE,"4, TINUBU ROAD, BODIJA TOWN, LEKKI EPE EXPRESSWAY
LEKKI
Lagos
LEKKI
NGA"
SEGOL ENTERPRISES,"54, IKORODU ROAD, BESIDE ONADO- FILLING STATION, 

SHOMOLU
LAGOS
SHOMOLU
NGA"
AMARISE NIGERIA LIMITED,"ABUJA
FCT
NGA"
ALHAJI MUKHTAR NAYAYA(PASTA),"8/7A SARKI STREET, YAN -KWALI MARKET NIGERIA
JOS
Plateau
JOS
NGA"
A & J STORES,"AJIBOLA PLAZA ARADAGON BUS STOP ALONG IWORO AJIDO ROAD BADAGRY
LAGOS
NIGERIA
BADAGRY
LAGOS
BADAGRY
NGA"
A & J INTEGRATED SUPER STORES,"LAGOS AJANGBADI
LAGOS
NIGERIA
AJANGBADI
LAGOS
AJANGBADI
NGA"
VERO YORI VENTURES- PASTA,"NO 20, OKUNLOLA STREET, PELLER ROAD- 
 ISEYIN
OYO
NIGERIA
ISEYIN
OYO
ISEYIN
NGA"
VERO YORY VENTURE (SEMO),"PELLER ROAD ISEYIN
OYO
NIGERIA
ISEYIN
OYO
ISEYIN
NGA"
WINNERS BAKERY (IDAH),"IDAH
KOGI
NGA"
SANTANA SANTEX (NIGERIA) LTD,"Q-418 MODERN MARKET BIDA NIGER

BIDA
Niger
BIDA
NGA"
SANTANA SANTEX (NIGERIA) LTD,"Q-418 MODERN MARKET BIDA NIGER

BIDA
Niger
BIDA
NGA"
DELVIN AND COMPANY,"4 TINUBU STREET, ALAPERE, KETU

KETU
LAGOS
KETU
NGA"
DE YOUNG SOLO ENTERPRISES,"91, FRONT LINE PROVISION MAIN LINE, KEFFI
NASARAWA
NIGERIA
KEFFI
NASARAWA
KEFFI
NGA"
DE YOUNG SOLO ENTERPRISES,"91 FRONT LINE PROVISION, MAIN LINE, KEFFI L.G.A. NASARAWA KEFFI
NASARAWA
NIGERIA
KEFFI
NASARAWA
KEFFI
NGA"
REAL GREAT EMMAB OPTIONS CONCEPT,"36 OKESHA STREET, ADO-EKITI ADO EKITI
EKITI
NIGERIA
ADO EKITI
EKITI
ADO EKITI
NGA"
MUS'HADAM INVESTMENT NIGERIA LTD. (FLOUR),"OLD JOHN HOLT DEPOT,KPATA
LOKOJA
Kogi
LOKOJA
NGA"
FAITH CIRCLE VENTURES,"SHOP 1 & 2 IBRU SHOPPING COMPLEX
IBAFO
Ogun
IBAFO
NGA"
FAITH CIRCLE VENTURES -PASTA,"IBRU SHOPPING COMPLEX  MAGBORO
OGUN
NIGERIA
MAGBORO
OGUN
MAGBORO
NGA"
FAITH CIRCLE VENTURES - PASTA (OSHOGBO),"15, AROMOLE STREET, ITA OLOOKAN
OSHOGBO
Osun
OSHOGBO
NGA"
KAY JAY ZENITH LIMITED,"C225/C305 IKOTA SHOPPING COMPLEX, VGC,
AJAH
Lagos
AJAH
NGA"
VEMY T. GLOBAL RESOURCES LIMITED,"UGHELLI
DELTA
NGA"
MACKENSEN NIGERIA LTD(PASTA),"102B IDIMUN EJIGBO ROAD, MINGLES BUS STOP, MAFON EJIGBO
LAGOS
NIGERIA
EJIGBO
LAGOS
EJIGBO
NGA"
MADAM FRANCIS VENTURES,"103, AGBALATA MARKET 
BADAGRY
Lagos
BADAGRY
NGA"
OSAGIODAGBON COMMERCIAL VENTURES,"4 BUTCHER STREET, OFF MISSION ROAD,  BENIN
EDO
NIGERIA
BENIN
EDO
BENIN
NGA"
OSAGIODAGBON COMMERCIAL VENTURES,"BENIN
EDO
NGA"
GOD IS GREAT ADENIKE NIGERIA ENTERPRISES,"11A MAIYEGUN ORO STREET (APAPA) AMUKOKO
AMUKOKO
LAGOS
AMUKOKO
NGA"
LATOO VENTURES-PASTA,"IDDO
Lagos
Nigeria
IDDO
LAGOS
IDDO
NGA"
LATOO VENTURES,"SHOP B 20, G. CAPPA MARKET,IDDO LAGOS

IDDO
LAGOS
IDDO
NGA"
RAHAMA VENTURES,"40,CORNER ZAIDU ROAD JEGA
BIRNIN-KEBBI
Kebbi
BIRNIN - KEBBI
NGA"
ALH. YAHAYA HARUNA,"OPPOSITE MAIN GATE, CENTRAL MARKET,
Birnin Kebbi
Kebbi
BIRNIN KEBBI
NGA"
LAT AND TAI GLOBAL RESOURCES LIMITED,"SHOP 30, PRIME PLAZA, ABACHA ROAD, KARU
NASARAWA
Nasarawa
NASARAWA
NGA"
TSAKUWA MERCHANT & UNIVERSAL CONCEPT LTD,"KANO
Kano
KANO
NGA"
DELIGHTSOME LAND VENTURES,"CONVENNANT ESTATE ALIMI ALAGE ROAD OFF KM 11 IDIROKO EXPRESS WAY BESIDE CANAA LAND OTA LAGOS

SANGO-OTTA
Lag"
RAGNEL VENTURES,"26, FABUNMI STREET SALOLO B/STOP MERAN

MERAN
LAGOS
MERAN
NGA"
AL- WADUD,"IJESHA ROAD, AGO-IWOYE AGO-IWOYE
OGUN
NIGERIA
AGO-IWOYE
OGUN
AGO-IWOYE
NGA"
NWOBODO MR &MRS,"KATSINA-AL, BENUE

KATSINA-AL
BENUE
KATSINA-AL
NGA"
ALHAJA ISIAKA MUSILAT,"ZANGO ROAD SAKI SHAKI
OYO
NIGERIA
SHAKI
OYO
SHAKI
NGA"
MOHAMMED MALALI ENTERPRISES,"MINNA
Niger
MINNA
NGA"
UBYNK FOODS,"29, VICTORY WAY, SATELITE TOWN CALABAR
CROSS RIVE
NIGERIA
CALABAR
CROSS RIVE
CALABAR
NGA"
STEVE JEAN INT'L NIGERIA,"123, KIRIKIRI ROAD NEAR WILMER B/STOP OLODI-APAPA AMUWO ODOF
LAGOS
NIGERIA
AMUWO
Lagos
AMUWO ODOFIN
NGA"
PRECIOUS OMO EJIRO ENTERPRISES,"NO.2 BOYO ROAD, NEAR OCEANIC BANK SAPELE
DELTA
NIGERIA
SAPELE
DELTA
SAPELE
NGA"
PRECIOUS ZUBI GOLDEN FOODS LTD,"C-011/014 ADAMANA CLUSTER (BBA) INTERNATIONAL CERTER FOR COMMERCE -BADAGARY TRADE FAIR

TRADE FAIR
LAGOS
TRA"
EMMA PARADISE MULTILINK LTD.,"BENIN
BENIN
Edo
NGA"
A.T.S TRADING NIGERIA LIMITED,"SOKOTO SOKOTO
SOKOTO
NIGERIA
SOKOTO
SOKOTO
SOKOTO
NGA"
PROPHETESS SUSAN GREAT,"PLOT A1 377, OFF CHURCH STREET, APO MECHANIC NEW SITE ABUJA
FCT
NIGERIA
ABUJA
FCT
ABUJA
NGA"
UGO BEST BUSINESS ASSOCIATES NIGERIA LTD,"OPPOSITE MARABA REX MAIN MARKET, SABO GARI ZARIA
KADUNA
NIGERIA
ZARIA
KADUNA
ZARIA
NGA"
GEFORD FOOD ENTERPRISES,"BADAGRY
BADAGRY
Lagos
NGA"
MERCEL ILOKA INVESTMENT NIG,"NO 10, JOS ROAD, ANGWAN BAWA, SAMINAKA, LERE LGA,
KADUNA
Kaduna
KADUNA
NGA"
KWARI MOKUDU CO LTD,"KAFAR KAURA, IBB WAY KATSINA
KATSINA
NIGERIA
KATSINA
KATSINA
KATSINA
NGA"
ABDULKADIR MOHAMMED,"H10, MAIN MARKET 
GOMBE
GOMBE
GOMBE
NGA"
SHAMSIDEEN ABDULLAHI,"MAIN MARKET ZARIA
KADUNA
NIGERIA
ZARIA
KADUNA
ZARIA
NGA"
KELECHI NZEREM,"38, MAIN MARKET KONTAGORA NIGER
KONTAGORA
Niger
KONTAGORA
NGA"
AUSTINA N. COMMERCIAL ENTERPRISES,NGA
GADON SARKI BUSINESS ENT LTD,"68/72, OLD OJO RD AMUWO
AMUWO
Lagos
AMUWO ODOFIN
NGA"
KACHAR GLOBAL,"Lagos
Lagos
LAGOS
NGA"
M.A. GAWATHA & CO LTD,"30 MOSAFEJO ROAD AMUKOKO
 AMUKOKO
LAGOS
NIGERIA AMUKOKO
LAGOS
NIGERIA
AMUKOKO
LAGOS
AMUKOKO
NGA"
DV DAILY VENTURES LTD,NGA
ALHAJA MUSTAPHA STORES,"12,ADENIJI STREET LADI-LAK

SHOMOLU
Lagos
SHOMOLU
NGA"
EL-CHUKS GLOBAL INVESTMENT,"Lagos
Lagos
LAGOS
NGA"
HAL BAT VENTURES,"5/7, AGO PALACE WAY OPP MR. BIGGS, OKOTA-ISOLO OKOTA
LAGOS
NIGERIA
ISOLO
LAGOS
ISOLO
NGA"
ALH. SAMAILA IBRAHIM ENT NIG LTD,"BEISHEIK KAGA

Maiduguri
Borno
MAIDUGURI
NGA"
ADEDOYIN STORES,NGA
CHIUGO INVESTMENTS,NGA
HENRY & BRIGHT STORES VENTURES],"7, ALHAJI STREET, LADEGA BUS-STOP, IKORODU- LAGOS IKORODU
LAGOS
NIGERIA
IKORODU
LAGOS
IKORODU
NGA"
RASHAB VENTURES,NGA
ALHAJI SHEHU & SONS LTD,NGA
BREVITY NIG LIMITED,"SF02, AXION PLAZA, 279 OLD ABEOKUTA ROAD, OPPOSITE NITEL EXCHANGE, TABON-TABON
 AGEGE
LAGOS
NIGERIA
AGEGE
LA"
FLORA AGBONIFO,NGA
CHIEF H.N. CHIGBOGU,"53, BEDWELL STREET, NEAR WATT MARKET CALABAR
CROSS RIVE
NIGERIA
CALABAR
CROSS RIVE
CALABAR
NGA"
BOWMOLES LIMITED,NGA
SIRPEES CHIVIC VENTURES,"24, BALAKE STREET AGBOR
DELTA
NIGERIA
AGBOR
DELTA
AGBOR
NGA"
MULTI TRADE VENTURES,"ZARIA
KADUNA
NIGERIA
ZARIA
KADUNA
ZARIA
NGA"
ISA BUKAR ENTERPRISES,"NO E 98 TOBACCO LINE MAIDUGURI

MAIDUGURI
BORNO
MAIDUGURI
NGA"
SALISU ABUBAKAR,"ZARIA
KADUNA
NIGERIA
ZARIA
KADUNA
ZARIA
NGA"
CHICHI STORES,"29, GODWIN OMONUA STREET OKOTA
LAGOS
NIGERIA
OKOTA
LAGOS
OKOTA
NGA"
PENKEM (NIG) ENTERPRISES,"LINE C BLOCK 5, SHOP 106 CALABAR
CROSS RIVE
NIGERIA
CALABAR
CROSS RIVE
CALABAR
NGA"
OPEYEMI BABE VENTURES,"ILORIN, KWARA

ILORIN
KWARA
ILORIN
NGA"
NARCO ENTERPRISES,"32, UKPO LINE CEMETERY MARKET UYO

UYO
AKWA IBOM
UYO
NGA"
YAU SANI,"KANO
KANO
NIGERIA
KANO
Kano
KANO
NGA"
DIVINE GRACE VENTURES,"LSDPC SHOPPING CENTRE 
AMUWO
Lagos
AMUWO ODOFIN
NGA"
1st  MADESIA GLOBAL LIMITED,"NO-10, IROWO STREET AKURE, ONDO STATE AKURE
ONDO
NIGERIA
AKURE
ONDO
AKURE
NGA"
MARTINS EBIETUOMA,"MARTINS EBIETUOMA EBUTE-META
LAGOS
NIGERIA
EBUTE-META
LAGOS
EBUTE-META
NGA"
BLESSED NNAEMEKA & SONS,"PK 5 NO8 LINE 3,EZIUKWU ROAD MARKET ABA
ABIA
NIGERIA
ABA
ABIA
ABA
NGA"
EZE C. VENTURES,"Oredo
Edo
BENIN
NGA"
NMERICHUKWU EMMANUEL,"STORE NO 37 & 38 ZAKI BIAM
BENUE
NIGERIA
ZAKI BIAM
BENUE
ZAKI BIAM
NGA"
GRACEVINA VENTURES,"KEBBI PLAZA - SHOP D004 NIGERIA
Lagos
Lagos
LAGOS
NGA"
NURA & BALA,"KANO
KANO
NIGERIA
KANO
Kano
KANO
NGA"
MOSUNMOLA STORES,"78,GASIKIA COLLEGE ROAD LAGOS
LAGOS
NIGERIA
LAGOS
LAGOS
LAGOS
NGA"
R. A. VENTURES,"3 OLAPADE, OJUWOYE MKT MUSHIN

MUSHIN
LAGOS
MUSHIN
NGA"
ROKUS ENTERPRISES,"SURULERE
LAGOS
NIGERIA
SURULERE
LAGOS
SURULERE
NGA"
OGUNBAYODE STORES,"13, DADA IYALODE STREET, MUSHIN
LAGOS
NIGERIA
MUSHIN
LAGOS
MUSHIN
NGA"
RANKHAD NIG LTD,"IBADAN
OYO
NIGERIA
IBADAN
OYO
IBADAN
NGA"
ALHAJI SABO MAI GORO KACHAKO,"NO. 45, ISASHI ROAD, ABS B/STOP, ABS PLAZA, IYANA-ISASHI, IBA
LAGOS
NIGERIA
ABA
ABIA
ABA
NGA"
NEXT CASH & CARRY STORES,"KADO-KUCHI ABUJA
ABUJA
FCT
ABUJA
NGA"
MODERNLINE INVESTMENTS LTD.,"No 216 Gidan Tsohongabas, Aminu Kano, Tala'udu Junction, Goron Dutse
KANO
Kano
KANO
NGA"
HAYINKE STORES - BTC,"10,OPE-ILU RD,AGBADO STATION
AGDADO
Lagos
AGBADO
NGA"
IYANUOLUWA VEGETABLE OIL ENTERPRISES,"SHOP G4-11 & G4-12 ARENA SHOPPING COMPLEX OSHODI
OSHODI
Lagos
OSHODI
NGA"
BONSAAC BAKERY - ASABA,"ASABA
DELTA
NGA"
VICVON NIGERIA ENTERPRISE,"ASABA
DELTA
NGA"
CHRISPRE INVESTMENT NIGERIA LIMITED,"YENAGOA
BAYELSA
NGA"
IBROSHAK COMM.ENTERPRISES LTD,"68 KANO STREET EBUTE - META

OYINGBO
Lagos
OYINGBO
NGA"
YAHUZA ABDULLAHI AND SONS NIG. LTD.,"PLOT NO 101 MAIN MARKET OPP. VETERINARY CLINIC MALUMFASHI
KATSINA
katsina
KATSINA
NGA"
SOLCAL NIG VENTURES,"NO. 14, INDEPENDENCE BREAD INDUSTRIES, TUDUN WADA, 
 KONTAGORA
NIGER
NIGERIA
IGBOKODA
ONDO
IGBOKODA
NGA"
HAPPY DAY BAKERY,"CALABAR
Cross Rive
NGA"
JAKOBS BUSINESS VENTURE,"11, HOSSANA STREET ABAKALIKI
ABULE EGBA
LAGOS
ABULE EGBA
NGA"
ASHIALIN CORPORATE SHOPS,"13 Udu Road, By Coconut Bar WARRI
Delta
Nigeria
WARRI
Delta
WARRI
NGA"
ESOHE DANIELS,"EGBEDA
LAGOS
EGBEDA
NGA"
JAY & JAY UNIQUE MERCHANTS LIMITED,"Mai Takalma Plaza, Market Road Commercial Area GOMBE
IPAJA
LAGOS
IPAJA
NGA"
MOTUNRAYO SANNI,"NO. 1, WHARF ROAD, AREA B,  APAPA
LAGOS
NIGERIA
IDIMU
LAGOS
IDIMU
NGA"
OGO OLUWA LEKLAMA STORES,"BLOCK B, SHOP 2 AWWAL IBRAHIM SHOPING COMPLEX MINNA
ISHERI
LAGOS
ISHERI
NGA"
ZAIMAM STORES,"7 Molete Market Road, Moro L.G.A, Ilorin Kwara State
ILORIN
Kwara
ILORIN
NGA
ILORIN
Kwara
ILORIN
NGA"
DESTINY UDO VENTURES,"1, MAIN STREET, KASUNWAN MATA, SABON GARI
ZARIA
Kaduna
ZARIA
NGA"
G.C. ONWUKA & SONS LTD,"UMUAHIA
UMUAHIA
ABIA
UMUAHIA
NGA"
KAMAL-YETUNDE TRADING VENTURES,"20 YEMI OGUNLEYE STREET, OFF OREMEJI BUS STOP,  ISHERI
LAGOS
NIGERIA
ILORIN
KWARA
ILORIN
NGA"
ALHAJA SIDIKAT OWE,"BLOCK H 83 H84 JUBRILLA MUBI LINE IMETA ULTRA MODERN MARKET YOLA
ABEOKUTA
OGUN
ABEOKUTA
NGA"
